permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/andtix,Andtix,http://www.andtix.com,Mobile,-,operating,USA,OH,Cleveland,Cleveland,1,01-12-2011,03-10-2012,03-10-2012
/organization/andy-os-inc-,"Andy OS, inc.",http://www.andyroid.net,Android|Cloud Computing|Mobile|Operating Systems|Software,3000000,operating,USA,CA,SF Bay Area,San Francisco,1,03-10-2014,03-02-2015,03-02-2015
/organization/anedot,Anedot,http://www.anedot.com,Contact Management|E-Commerce|Mobile|Nonprofits|SaaS,1200000,operating,USA,LA,Baton Rouge,Baton Rouge,1,25-05-2012,01-09-2012,01-09-2012
/organization/anelletti-sicilian-street-food-restaurants,Anelletti Sicilian Street Food Restaurants,,Hospitality,-,operating,USA,AZ,Phoenix,Phoenix,1,13-07-2014,13-07-2014,13-07-2014
/organization/anemoi-renovables,Anemoi Renovables,http://www.anemoi.es,Clean Technology|Construction|Finance,-,operating,ESP,29,Madrid,Madrid,1,,01-04-2009,01-04-2009
/organization/anergis,Anergis,http://www.anergis.ch,Biotechnology,35000000,operating,CHE,23,CHE - Other,Epalinges,2,,28-03-2011,03-12-2014
/organization/anesco,Anesco,http://www.anesco.co.uk,Clean Technology,-,operating,GBR,K7,London,Reading,3,,04-12-2010,27-11-2014
/organization/anesiva,Anesiva,http://anesiva.com,Biotechnology,30000000,ipo,USA,CA,SF Bay Area,South San Francisco,3,01-01-1999,18-12-2007,04-06-2009
/organization/anesthesia-medical-group,Anesthesia Medical Group,http://www.amg-group.com,Health Care,-,operating,USA,TN,Nashville,Nashville,1,,27-08-2012,27-08-2012
/organization/anesthetix-holdings,Anesthetix Holdings,,,-,acquired,,,,,1,,07-09-2006,07-09-2006
/organization/aneumed,Aneumed,,Biotechnology,1110000,operating,USA,CA,SF Bay Area,Los Altos,1,01-01-2013,05-06-2013,05-06-2013
/organization/anevia,Anevia,http://www.anevia-software.com,Mobile,8330000,operating,FRA,A6,,,2,,17-11-2005,10-04-2009
/organization/anew-oncology,Anew Oncology,http://anew-oncology.com/,Healthcare Services|Life Sciences|Medical,554970,operating,USA,NY,New York City,New York,1,,20-05-2014,20-05-2014
/organization/anews,"Anews, Inc.",http://www.anews.com/,Blogging Platforms|Digital Media|News|Personalization,4300000,operating,RUS,,,,2,01-07-2013,10-09-2013,28-01-2015
/organization/anews-inc,"Anews, Inc.",http://www.anews.com,Blogging Platforms|News|Social Media|Social Network Media,4360000,operating,USA,CA,SF Bay Area,Palo Alto,2,01-07-2013,01-12-2012,01-08-2014
/organization/anexon,Anexon,,Biotechnology,7500000,operating,,,,,2,,31-12-2007,20-10-2010
/organization/anf-technology,ANF Technology,http://nafen.eu,Nanotechnology,10000000,operating,EST,1,Tallinn,Tallinn,1,01-01-2010,27-03-2013,27-03-2013
/organization/anfiro,Anfiro,http://www.anfiro.com/,Nanotechnology|Startups|Technology|Water Purification,50000,operating,USA,MA,Boston,Cambridge,1,01-01-2014,29-10-2013,29-10-2013
/organization/anfix,anfix,http://anfix.com,Accounting|Cloud Computing|Small and Medium Businesses,9500000,operating,ESP,55,Valladolid,Valladolid,2,07-06-2010,01-06-2010,20-12-2013
/organization/angani-limited,Angani,http://www.angani.co,Cloud Computing|Cloud Data Services|Cloud Management,-,operating,KEN,5,Nairobi,Nairobi,1,23-06-2013,11-02-2015,11-02-2015
/organization/angaza-design,Angaza,http://www.angazadesign.com/,Design|Energy|Social Entrepreneurship,5500000,operating,USA,CA,SF Bay Area,San Francisco,2,01-01-2010,29-11-2013,23-10-2015
/organization/angee,Angee,http://meetangee.com/,Security,470000,operating,USA,CA,SF Bay Area,Palo Alto,1,01-06-2014,11-11-2015,11-11-2015
/organization/angel-alerts,Angel Alerts,http://angel-alerts.com,Curated Web,75176,operating,GBR,C3,London,Cambridge,1,,03-03-2013,03-03-2013
/organization/angel-baby,Angel Baby,http://angel-baby.eu/,E-Commerce|Fashion|Kids,236490,closed,BGR,42,Sofia,Sofia,2,,01-12-2014,01-03-2015
/organization/angel-capital-entrepreneurial-fund,Angel Capital Entrepreneurial Fund,,,-,operating,,,,,1,,01-01-2010,01-01-2010
/organization/angel-club,Angel Club 天使客,http://www.angelclub.com,Crowdfunding|Software,300000,operating,,,,,1,01-03-2014,01-11-2014,01-11-2014
/organization/angel-eye-camera-systems,Angel Eye Camera Systems,http://angeleyecameras.com/,Medical,-,operating,USA,AR,Little Rock,Little Rock,1,16-01-2013,12-03-2013,12-03-2013
/organization/angel-group-holding-company,Angel Group Holding Company,http://www.angel-group.com.cn,Investment Management|Medical|Venture Capital,-,operating,CHN,32,Chengdu,Chengdu,1,,17-01-2014,17-01-2014
/organization/angel-medical-group,Angel Medical Group,http://www.cdangel.com,Hospitality,16474464,operating,CHN,32,Chengdu,Chengdu,1,,01-01-2014,01-01-2014
/organization/angel-medical-systems,Angel Medical Systems,http://www.angel-med.com,Health Care,27750000,operating,USA,NJ,Newark,Shrewsbury,2,01-01-2001,03-04-2013,05-12-2014
/organization/angelantoni,Angelantoni,http://www.angelantoni.it,Clean Technology,10564800,operating,BRA,26,ItÃ¡,Itá,1,,25-04-2012,25-04-2012
/organization/angelberry,AngelBerry,http://www.angelberry.me/,Specialty Foods,329122,operating,MUS,18,Mauritius,Port Louis Town,1,01-10-2011,01-02-2014,01-02-2014
/organization/angelcrunch,AngelCrunch,http://www.angelcrunch.com,Crowdfunding|Finance|Startups,-,operating,CHN,22,Beijing,Beijing,2,01-11-2011,01-01-2011,01-01-2014
/organization/angelfish,Angelfish,http://www.angelfish.io,Ad Targeting|Advertising Exchanges|Advertising Platforms|SaaS,500000,operating,TUR,34,Istanbul,Istanbul,1,01-07-2013,23-07-2013,23-07-2013
/organization/angella-joy-inc-dba-life-treasury,Angella Joy,http://www.angellajoy.com,Education,-,operating,USA,FL,Pensacola,Pensacola,1,06-06-2006,21-11-2011,21-11-2011
/organization/angellist,AngelList,http://angel.co,Databases|Finance|Recruiting|Startups,24100000,operating,USA,CA,SF Bay Area,San Francisco,6,01-01-2010,22-07-2013,05-06-2014
/organization/angelmd,angelMD,http://www.angelmd.co,Crowdfunding|Finance|Medical|Medical Devices|mHealth|Physicians|Venture Capital,1500000,operating,USA,CA,SF Bay Area,San Francisco,2,01-03-2013,31-12-2013,31-12-2013
/organization/angelpad,AngelPad,http://www.angelpad.org,Incubators|Pre Seed|Venture Capital,7000000,operating,USA,CA,SF Bay Area,San Francisco,1,01-06-2010,19-08-2014,19-08-2014
/organization/angelpc-global-support,Angelpc Global Support,http://www.angel-pc.com,Consulting,1930000,closed,ESP,32,,,1,,11-01-2007,11-01-2007
/organization/angelprime,Prime Venture Partners,http://angelprime.com,Finance,-,operating,IND,19,Bangalore,Bengaluru,1,01-01-2011,24-10-2012,24-10-2012
/organization/angels-den,Angels Den,http://www.angelsden.com,Angels|Crowdfunding|Enterprise Software|Finance|Startups,1000000,operating,GBR,H9,London,London,1,01-05-2007,26-08-2015,26-08-2015
/organization/angelvest,AngelVest,http://angelvestgroup.com/,Angels,-,operating,CHN,23,Shanghai,Shanghai,1,01-01-2007,29-01-2015,29-01-2015
/organization/anghami,Anghami,http://www.anghami.com,Apps|Entertainment|Mobile|Music|Video Streaming,2750000,operating,LBN,5,Jounie,Joünié,2,01-12-2011,01-08-2012,01-02-2014
/organization/angies-list,Angie's List,http://www.angieslist.com,Advertising|Curated Web|Local|Reviews and Recommendations|Services,182600000,ipo,USA,IN,Indianapolis,Indianapolis,9,01-01-1995,01-06-2006,20-10-2011
/organization/angiochem,AngioChem,http://www.angiochem.com,Biotechnology,9807000,operating,CAN,QC,Montreal,Montréal,3,,01-01-2005,01-12-2007
/organization/angiocrine-bioscience,Angiocrine Bioscience,http://www.angiocrinebioscience.com,Biotechnology,3999999,operating,USA,NY,New York City,New York,1,01-01-2012,13-03-2013,13-03-2013
/organization/angiodroid,Angiodroid,http://www.angiodroid.com,Health and Wellness,1157940,operating,ITA,20,ITA - Other,San Lazzaro,1,,22-10-2013,22-10-2013
/organization/angiogenex,AngioGenex,http://www.angiogenex.com/,Medical,875000,operating,USA,NY,New York City,New York,1,,16-04-2004,16-04-2004
/organization/angiolink-corporation,Angiolink Corporation,http://angiolink.com/,Health Care|Innovation Management|Medical Devices,13600000,closed,,,,,1,01-01-1999,10-09-2003,10-09-2003
/organization/angiologix,Angiologix,,Health and Wellness,1800000,operating,USA,CA,SF Bay Area,Mountain View,1,01-01-2007,08-07-2010,08-07-2010
/organization/angion-biomedica,Angion Biomedica,http://www.angion.com,Biotechnology,4356452,operating,USA,NY,Long Island,Uniondale,1,01-01-1998,20-02-2015,20-02-2015
/organization/angioscore,AngioScore,http://www.angioscore.com,Biotechnology,42000000,acquired,USA,CA,SF Bay Area,Fremont,2,01-01-2003,09-10-2007,20-04-2011
/organization/angioslide,AngioSlide,http://www.angioslide.com,Health Care,33150000,operating,USA,CO,Denver,Wheat Ridge,7,01-01-2005,01-12-2006,01-05-2015
/organization/angkor-residences,Angkor Residences,http://www.residencedangkor.com,Hospitality,-,operating,KHM,19,KHM - Other,Siem Reap,1,,01-07-2008,01-07-2008
/organization/angl,ANGL,http://angl.tv/,Apps|Technology|Video Streaming,-,operating,USA,CA,SF Bay Area,Redwood City,1,01-01-2013,02-02-2015,02-02-2015
/organization/angle,Angle,http://www.anglellc.com,Audio|iOS|iPad|iPhone|News|Technology|Venture Capital,1075000,operating,USA,OR,Eugene,Eugene,2,01-01-2010,01-06-2011,25-09-2013
/organization/angle-plc,ANGLE plc,http://www.angleplc.com,,250000,operating,GBR,N7,,,1,01-01-1994,27-03-2015,27-03-2015
/organization/angles-media-corp,Angles Media Corp.,http://anglesmedia.co/,B2B|Internet|Media|Startups,35000,operating,USA,WA,Seattle,Seattle,1,01-01-2013,10-01-2014,10-01-2014
/organization/angleware,AngleWare,http://www.angleware.co.uk,Local Businesses|Pets,200000,operating,GBR,K2,London,Oxford,1,,10-08-2014,10-08-2014
/organization/anglo-andino-group,Anglo Andino Group,http://www.angloandino.com,Finance|Venture Capital,-,operating,USA,NY,New York City,New York,1,13-09-2012,29-07-2014,29-07-2014
/organization/anglo-european-group,Anglo European Group,http://www.angloeuropean.net/,,-,operating,GBR,I2,Manchester,Manchester,1,01-01-1989,03-11-2015,03-11-2015
/organization/angmi,Angmi,http://angmi.com.cn/en/,Analytics|Internet|Services,3536,closed,,,,,1,01-06-2014,17-06-2015,17-06-2015
/organization/angoss-software,Angoss Software,http://angoss.com,Software,615953,operating,CAN,ON,Toronto,Toronto,1,01-01-1984,14-11-2011,14-11-2011
/organization/angstro,Angstro,http://www.angstro.com,Software,225000,acquired,USA,CA,SF Bay Area,Palo Alto,1,27-04-2007,01-05-2007,01-05-2007
/organization/angstron-materials-inc,Angstron Materials Inc,http://www.angstronmaterials.com,Nanotechnology,5000000,operating,USA,OH,Dayton,Dayton,1,01-01-2007,28-07-2015,28-07-2015
/organization/angy-citizen,Angry Citizen,http://www.angrycitizen.ru/,Governments|SaaS|Small and Medium Businesses,800000,operating,RUS,,,,1,,01-10-2013,01-10-2013
/organization/anhelo,Anhelo,http://anhelomed.com,Hardware + Software,410000,operating,USA,MO,MO - Other,O Fallon,1,01-01-2011,20-11-2013,20-11-2013
/organization/anhui-anke-biotechnology-group-co-ltd,Anhui Anke Biotechnology (Group),http://www.ankebio.com,Biotechnology,-,operating,CHN,1,Hefei,Hefei,1,01-01-1994,01-07-2005,01-07-2005
/organization/anhui-jiufang-pharmaceutical,Anhui Jiufang Pharmaceutical,http://jfpharm.com/,Medical,9787928,operating,,,,,1,01-01-1994,01-09-2013,01-09-2013
/organization/anhui-ustc-iflytek-science-and-technology-co-ltd,USTC iFLYTEK Science and Technology,http://www.iflytek.com,Software,6157940,operating,CHN,1,Hefei,Hefei,5,,01-01-2001,01-07-2010
/organization/ani-technologies,Ola,http://www.olacabs.com,Automotive|E-Commerce|Internet|Mobile|Mobile Commerce|Public Transportation|Transportation,1176830000,operating,IND,28,Kolkata,Kolkata,7,03-12-2010,21-04-2011,17-11-2015
/organization/aniboom,Aniboom,http://aniboom.com,Collaboration|Games|Video,14500000,operating,ISR,,,,2,01-01-2006,01-02-2007,01-06-2008
/organization/aniika,Aniika,http://www.aniika.com,E-Commerce|Handmade|Jewelry,500000,operating,IND,19,Bangalore,Bangalore,2,01-10-2011,01-04-2011,30-07-2012
/organization/animail,Animail,http://www.animail.com,Consumer Goods|E-Commerce|Pets|Retail,-,operating,SWE,26,SWE - Other,Skarpnäck,4,15-03-2007,01-07-2011,11-08-2015
/organization/animal-cell-therapies,Animal Cell Therapies,http://actcells.com,Health Care,4486000,operating,USA,CA,San Diego,San Diego,3,01-01-2008,31-08-2009,01-01-2015
/organization/animal-innovations,Animal Innovations,http://lan502.wix.com,Health and Wellness,500000,operating,USA,MT,Billings,Baker,1,,09-06-2010,09-06-2010
/organization/animal-kingdom,Animal Kingdom,,,-,operating,USA,MD,Baltimore,Sykesville,1,01-01-2012,10-05-2011,10-05-2011
/organization/animalbox,Animalbox,http://woufbox.com,Pets,1667200,operating,FRA,A8,Paris,Paris,2,01-06-2012,01-05-2013,14-04-2015
/organization/animalvitae,Animalvitae,http://animalvitae.com,Apps|Health and Wellness|Pets|Startups,335068,operating,ESP,29,Madrid,Madrid,2,10-10-2012,31-05-2013,01-10-2013
/organization/animated-dynamics,Animated Dynamics,http://www.anidyn.com/,Biotechnology,150000,operating,USA,IN,Indianapolis,West Lafayette,1,01-01-2011,02-09-2014,02-09-2014
/organization/animated-speech,Animated Speech,http://www.animatedspeech.com,Software,250000,closed,USA,CA,SF Bay Area,San Francisco,1,,22-01-2007,22-01-2007
/organization/animating-touch,Animating Touch,,Mobile,25000,closed,RUS,,,,1,,01-03-2012,01-03-2012
/organization/animatu-multimedia,Animatu Multimedia,http://www.animatu.net/web,Games,213000,closed,ESP,59,Bilbao,Bilbao,1,,01-01-2006,01-01-2006
/organization/animeals,AniMeals,,Pets|Service Industries|Social Commerce,25000,closed,,,,,1,,26-04-2015,26-04-2015
/organization/animeeple,Animeeple,http://www.animeeple.com,3D|Content|Games|Graphics|Virtual Worlds,150000,operating,USA,CA,SF Bay Area,Mountain View,1,28-03-2008,01-07-2010,01-07-2010
/organization/animoca,Animoca,http://www.animoca.com,Games,-,operating,,,,,2,,15-11-2011,14-05-2013
/organization/animoca-brands-corporation,Animoca Brands Corporation,http://www.animocabrands.com,Entertainment|Mobile Games|Online Gaming,5700000,ipo,HKG,,Hong Kong,Hong Kong,2,01-01-2014,05-07-2015,01-12-2015
/organization/animoto,Animoto,http://animoto.com,Music|Photography|Presentations|Video,30000000,operating,USA,NY,New York City,New York,3,01-08-2006,01-08-2007,29-06-2011
/organization/anipipo,Anipipo,http://www.anipipo.com,Crowdfunding|Curated Web|Entrepreneur|Finance|Graphics,104292,operating,JPN,40,Tokyo,Tokyo,2,07-09-2011,25-10-2012,25-10-2012
/organization/anita-margarita,Anita Margarita,http://anitamargarita.com,Consumer Goods|Fitness,20454,operating,USA,IL,Chicago,Homewood,1,01-05-2011,10-02-2014,10-02-2014
/organization/anivo,ANIVO,http://anivo.ch,Finance|Finance Technology|Financial Services|FinTech|Health and Insurance|Insurance,-,operating,CHE,24,Baar,Baar,1,10-05-2015,02-10-2015,02-10-2015
/organization/aniways,Aniways,http://www.aniways.com,Advertising|Chat|Messaging|Mobile|Social Media,1190000,operating,ISR,5,Tel Aviv,Tel Aviv-yafo,6,01-01-2012,,23-03-2014
/organization/aniwo-co-ltd,Aniwo,http://aniwo.co.il/,Finance|Online Gaming|Web Development,100000,operating,ISR,5,Tel Aviv,Tel Aviv,1,01-08-2014,01-07-2014,01-07-2014
/organization/anjuke-com,Anjuke,http://www.anjuke.com,Real Estate,72000000,operating,CHN,23,Shanghai,Shanghai,4,01-01-2007,01-10-2007,08-03-2011
/organization/ankasa-regenerative-therapeutics,Ankasa Regenerative Therapeutics,,Biotechnology,8500000,operating,USA,CA,San Diego,La Jolla,1,,23-06-2015,23-06-2015
/organization/ankh-genetics,Ankh Genetics,http://ankhgenetics.com,Bioinformatics|Biotechnology|Genetic Testing|Medical,-,operating,USA,FL,Tallahassee,Tallahassee,1,01-10-2014,14-10-2014,14-10-2014
/organization/anki,Anki,http://anki.com,Artificial Intelligence|Cars|Consumer Electronics|Entertainment|Games|Hardware + Software|Robotics,105000000,operating,USA,CA,SF Bay Area,San Francisco,2,05-01-2010,01-06-2013,26-09-2014
/organization/ankota,Ankota,http://www.ankota.com,Software,425000,operating,USA,MA,Boston,Waltham,1,01-07-2010,10-04-2013,10-04-2013
/organization/ann-arbor-spark,Ann Arbor SPARK,http://www.annarborusa.org/,Non Profit,500000,operating,USA,MI,Detroit,Ann Arbor,1,01-01-1982,27-06-2014,27-06-2014
/organization/anna-lozabai,Anna Lozabai,http://www.annalozabai.com/,Fashion,265064,operating,ESP,29,Madrid,Madrid,1,01-01-2013,11-06-2013,11-06-2013
/organization/anna-rita-sloss-enterprises,Anna-Rita Sloss Enterprises,http://www.anna-rita.com/,Fitness|Health and Wellness,-,operating,USA,CA,Anaheim,Aliso Viejo,1,10-08-2009,13-11-2013,13-11-2013
/organization/annai-systems,Annai Systems,http://annaisystems.com,Health Care,13593104,operating,USA,CA,SF Bay Area,Los Gatos,6,,14-07-2010,23-08-2012
/organization/annapurna-microfinace,Annapurna Microfinace,http://ampl.net.in,Finance,9200000,operating,IND,21,Bhubaneswar,Bhubaneswar,2,01-01-2009,26-03-2014,08-04-2015
/organization/anne-fogarty,Anne Fogarty,http://www.annefogartyinc.com,Fashion,-,operating,USA,NY,New York City,New York,1,06-09-2013,25-08-2014,25-08-2014
/organization/annelutfen-com,Annelutfen.com,http://www.annelutfen.com,E-Commerce,6235547,operating,TUR,34,Istanbul,Istanbul,3,01-08-2011,01-06-2012,05-01-2015
/organization/annex-products,Annex Products,http://www.annexproducts.com,Hardware + Software|iPhone,121000,operating,AUS,7,Melbourne,Prahran,2,01-01-2012,01-01-2011,15-01-2012
/organization/annexon,Annexon,http://annexonbio.com/,Biotechnology,34999999,operating,USA,CA,SF Bay Area,Palo Alto,2,01-01-2011,22-08-2011,15-12-2014
/organization/annhagen,Annhagen,,,-,operating,,,,,1,,17-03-2008,17-03-2008
/organization/annidis,Annidis Health Systems,http://annidis.com,Hardware + Software,5000000,operating,CAN,ON,Ottawa,Ottawa,1,01-01-2007,04-10-2013,04-10-2013
/organization/announce-media,Gateway Media,http://www.gatewaymedia.com,Internet,40000000,operating,USA,MO,St. Louis,St Louis,1,01-01-2006,03-06-2015,03-06-2015
/organization/annovation-biopharma,Annovation BioPharma,,Biotechnology,10375000,acquired,USA,MA,Boston,Wayland,3,01-01-2009,17-05-2011,10-09-2012
/organization/anobit-technologies,Anobit Technologies,http://www.anobit.com,Semiconductors,72000000,acquired,,,,,3,01-01-2006,03-08-2007,16-11-2010
/organization/anodot,Anodot,http://www.anodot.com/,Analytics|Big Data|Computers,1500000,operating,,,,,1,01-05-2014,12-05-2014,12-05-2014
/organization/anodyne-health,Anodyne Health,http://www.anodynehealth.com,Enterprise Software,5600000,acquired,USA,GA,Atlanta,Alpharetta,1,,27-09-2006,27-09-2006
/organization/anokion-sa,Anokion SA,http://anokion.com/,Biotechnology,37500000,closed,CHE,23,Ecublens,Ecublens,1,,09-05-2014,09-05-2014
